-21.13260000	8.95590000	0.26370000
-21.13140000	8.95570000	0.24970000
-21.14060000	8.96020000	0.22450000
-21.13260000	8.95710000	0.21200000
-21.10450000	8.94580000	0.18360000
-21.09830000	8.94650000	0.04030000
-21.10210000	8.94840000	0.02790000
-21.08670000	8.94220000	0.01500000
-21.08380000	8.94240000	-0.03710000
-21.09920000	8.94920000	-0.04930000
-21.10800000	8.95330000	-0.06250000
-21.06890000	8.93740000	-0.08890000
-21.06800000	8.93740000	-0.10100000
-21.06900000	8.93820000	-0.11390000
-21.05980000	8.93470000	-0.12750000
-21.08480000	8.94610000	-0.15450000
-21.06380000	8.89380000	0.06260000
-21.06190000	8.89330000	0.05060000
-21.07110000	8.89750000	0.03600000
-21.07000000	8.89940000	-0.05390000
-21.04990000	8.89160000	-0.07840000
-21.07720000	8.90350000	-0.09240000
-21.07960000	8.90490000	-0.10680000
-21.05530000	8.89570000	-0.14330000
-21.03590000	8.88790000	-0.15650000
-21.04590000	8.89250000	-0.16970000
-21.03510000	8.88830000	-0.18160000
-21.04460000	8.89270000	-0.19510000
-21.02420000	8.88650000	-0.27430000
-21.02470000	8.88710000	-0.28770000
-21.02040000	8.88570000	-0.30050000
-21.03480000	8.89220000	-0.31230000
-21.01940000	8.88660000	-0.33980000
-21.02990000	8.89320000	-0.40600000
-21.01020000	8.88540000	-0.42040000
-21.01200000	8.88790000	-0.47200000
-21.00930000	8.88730000	-0.48660000
-21.02050000	8.89390000	-0.53660000
-21.01420000	8.89170000	-0.55050000
-20.98660000	8.88050000	-0.56280000
-20.98170000	8.88040000	-0.61520000
-20.98700000	8.88360000	-0.64040000
-20.96480000	8.87480000	-0.65380000
-20.98700000	8.88470000	-0.66910000
-20.97420000	8.87980000	-0.68140000
-20.98670000	8.88610000	-0.70710000
-20.99380000	8.89020000	-0.73520000
-20.96830000	8.88100000	-0.77330000
-20.96850000	8.88160000	-0.78620000
-20.96200000	8.88230000	-0.86560000
-20.96140000	8.88270000	-0.88030000
-20.98420000	8.89280000	-0.89340000
-20.97180000	8.89040000	-0.95750000
-20.96750000	8.89160000	-1.02180000
-20.97600000	8.89580000	-1.03570000
-20.96320000	8.89600000	-1.15220000
-20.96260000	8.89630000	-1.16460000
-20.95420000	8.89340000	-1.17670000
-20.93890000	8.88950000	-1.22780000
-20.95490000	8.89690000	-1.24170000
-20.95420000	8.90070000	-1.32110000
-20.96560000	8.90620000	-1.33400000
-20.96010000	8.91440000	-1.52840000
-20.97680000	8.92230000	-1.54230000
-21.30790000	9.00410000	1.20270000
-21.28850000	8.99590000	1.18950000
-21.20900000	8.96400000	0.88100000
-21.22530000	8.97200000	0.76290000
-21.17960000	8.95390000	0.65740000
-21.16660000	8.95070000	0.49820000
-21.15090000	8.94610000	0.38070000
-21.16100000	8.95070000	0.36600000
-21.13570000	8.94010000	0.35390000
-21.13800000	8.94140000	0.34160000
-21.13770000	8.94150000	0.32810000
-21.12440000	8.93640000	0.30140000
-21.12910000	8.93860000	0.28850000
-21.13770000	8.94250000	0.27620000
-21.10740000	8.93000000	0.26300000
-21.11510000	8.93350000	0.24920000
-21.11020000	8.93170000	0.23540000
-21.14060000	8.94480000	0.22410000
-21.10230000	8.92950000	0.18320000
-21.10530000	8.93110000	0.17060000
-21.08970000	8.92760000	0.03990000
-21.09090000	8.92840000	0.02760000
-21.09910000	8.93220000	0.01470000
-21.09370000	8.93130000	-0.03750000
-21.08910000	8.92960000	-0.04970000
-21.08640000	8.92890000	-0.06280000
-21.06550000	8.92070000	-0.08920000
-21.04170000	8.91100000	-0.10120000
-21.06380000	8.92190000	-0.15470000
-21.06550000	8.92290000	-0.16690000
-21.04050000	8.91350000	-0.20660000
-21.05920000	8.87670000	0.06230000
-21.08020000	8.88620000	0.03570000
-21.07320000	8.88360000	0.02150000
-21.08320000	8.88840000	-0.00180000
-21.06240000	8.88000000	-0.01490000
-21.05210000	8.87670000	-0.05410000
-21.05860000	8.87980000	-0.06620000
-21.04090000	8.87260000	-0.07870000
-21.06300000	8.88230000	-0.09260000
-21.05780000	8.88050000	-0.10700000
-21.04700000	8.87700000	-0.14350000
-21.04060000	8.87510000	-0.17000000
-21.03480000	8.87300000	-0.18190000
-21.04020000	8.87560000	-0.19540000
-21.04030000	8.87610000	-0.20860000
-21.02850000	8.87310000	-0.27460000
-21.03300000	8.87550000	-0.28810000
-21.02040000	8.87090000	-0.31240000
-21.01680000	8.86990000	-0.32650000
-21.01060000	8.86770000	-0.34000000
-21.02480000	8.87410000	-0.35390000
-21.02340000	8.87530000	-0.40620000
-21.01420000	8.87190000	-0.42080000
-21.02330000	8.87750000	-0.47260000
-21.00770000	8.87330000	-0.53660000
-21.00490000	8.87260000	-0.55050000
-20.99610000	8.86940000	-0.56330000
-20.97220000	8.86170000	-0.62750000
-20.98450000	8.86900000	-0.68210000
-20.97430000	8.86570000	-0.70700000
-20.96770000	8.86340000	-0.71920000
-20.96250000	8.86180000	-0.73440000
-20.97050000	8.86680000	-0.77370000
-20.96290000	8.86410000	-0.78630000
-20.96850000	8.86710000	-0.80040000
-20.97400000	8.87100000	-0.83980000
-20.94190000	8.85860000	-0.86510000
-20.97750000	8.87430000	-0.88120000
-20.96380000	8.86900000	-0.89290000
-20.96380000	8.86960000	-0.90530000
-20.95200000	8.86520000	-0.91840000
-20.96160000	8.87160000	-0.97050000
-20.96220000	8.87310000	-0.99750000
-20.96790000	8.87600000	-1.01010000
-20.95950000	8.87370000	-1.03520000
-20.95470000	8.87290000	-1.06220000
-20.94530000	8.87260000	-1.13940000
-20.96360000	8.88100000	-1.15250000
-20.96060000	8.88030000	-1.16480000
-20.95780000	8.87980000	-1.17720000
-20.92490000	8.86650000	-1.18970000
-20.94110000	8.87520000	-1.22820000
-20.95510000	8.88180000	-1.24200000
-20.93130000	8.87510000	-1.30580000
-20.93260000	8.87640000	-1.32000000
-20.95850000	8.88800000	-1.33380000
-20.91670000	8.87090000	-1.34290000
-20.93170000	8.87800000	-1.35800000
-20.94180000	8.88570000	-1.42290000
-20.93200000	8.88730000	-1.52670000
-20.92920000	8.88760000	-1.55140000
-20.94630000	8.89850000	-1.61800000
-21.31940000	8.99390000	1.55830000
-21.28190000	8.97760000	1.32000000
-21.26460000	8.97030000	1.21320000
-21.28860000	8.98050000	1.20130000
-21.26580000	8.97090000	1.18790000
-21.21060000	8.94840000	1.00130000
-21.22210000	8.95380000	0.92230000
-21.21210000	8.94990000	0.88080000
-21.21740000	8.95330000	0.76230000
-21.17970000	8.93860000	0.65710000
-21.17670000	8.93760000	0.64280000
-21.15790000	8.93050000	0.57660000
-21.16310000	8.93290000	0.56290000
-21.14330000	8.92530000	0.51040000
-21.14860000	8.92780000	0.49750000
-21.14070000	8.92640000	0.38010000
-21.14550000	8.92880000	0.36530000
-21.13600000	8.92500000	0.35350000
-21.11960000	8.91830000	0.34100000
-21.11530000	8.91670000	0.32740000
-21.11340000	8.91640000	0.30090000
-21.12820000	8.92300000	0.28820000
-21.12950000	8.92370000	0.27580000
-21.10450000	8.91380000	0.24870000
-21.09980000	8.91210000	0.23500000
-21.08860000	8.90840000	0.18270000
-21.08730000	8.90820000	0.17010000
-21.09900000	8.91470000	0.10480000
-21.09540000	8.91340000	0.09260000
-21.08880000	8.91090000	0.08030000
-21.07570000	8.90640000	0.03950000
-21.08160000	8.90920000	0.02720000
-21.08220000	8.90980000	0.01430000
-21.06390000	8.90310000	-0.02490000
-21.07170000	8.90670000	-0.03780000
-21.07370000	8.90780000	-0.05000000
-21.06260000	8.90350000	-0.06310000
-21.04690000	8.89790000	-0.10160000
-21.03570000	8.89470000	-0.15480000
-21.05110000	8.90160000	-0.16710000
-21.04240000	8.89910000	-0.20690000
-21.06410000	8.86350000	0.06200000
-21.08960000	8.87490000	0.03540000
-21.06850000	8.86640000	0.02120000
-21.04180000	8.85550000	0.01010000
-21.06730000	8.86650000	-0.00210000
-21.05040000	8.85970000	-0.01520000
-21.03190000	8.85300000	-0.05440000
-21.04960000	8.86110000	-0.07900000
-21.04770000	8.86070000	-0.09290000
-21.04440000	8.85970000	-0.10720000
-21.05220000	8.86400000	-0.14390000
-21.02030000	8.85140000	-0.17010000
-21.02860000	8.85520000	-0.18220000
-21.03210000	8.85710000	-0.19560000
-21.04460000	8.86270000	-0.20900000
-21.02800000	8.85610000	-0.22240000
-21.02330000	8.85460000	-0.23480000
-21.01850000	8.85380000	-0.27480000
-21.05000000	8.86750000	-0.28870000
-21.01980000	8.85640000	-0.34040000
-21.02260000	8.85800000	-0.35420000
-21.00810000	8.85320000	-0.39250000
-21.00770000	8.85350000	-0.40620000
-20.98980000	8.84650000	-0.42060000
-20.99750000	8.85150000	-0.47230000
-21.00400000	8.85480000	-0.48710000
-20.98400000	8.84770000	-0.52400000
-20.97750000	8.84540000	-0.53610000
-20.99250000	8.85220000	-0.55050000
-20.99510000	8.85380000	-0.56360000
-20.98160000	8.85270000	-0.68230000
-20.98780000	8.85580000	-0.69540000
-20.96840000	8.84810000	-0.70710000
-20.97140000	8.84980000	-0.71970000
-20.95760000	8.84470000	-0.73450000
-20.96890000	8.85000000	-0.75020000
-20.99010000	8.85940000	-0.76170000
-20.96510000	8.84940000	-0.77380000
-20.95840000	8.84710000	-0.78650000
-20.97670000	8.85540000	-0.80100000
-20.94500000	8.84480000	-0.86560000
-20.94460000	8.84580000	-0.89240000
-20.96020000	8.85290000	-0.90540000
-20.96130000	8.85400000	-0.91910000
-20.96060000	8.85600000	-0.97080000
-20.93980000	8.84780000	-0.98330000
-20.95760000	8.85600000	-0.99760000
-20.95190000	8.85470000	-1.02170000
-20.95320000	8.85580000	-1.03520000
-20.96240000	8.86100000	-1.06290000
-20.94750000	8.85840000	-1.13990000
-20.95020000	8.86020000	-1.15210000
-20.95440000	8.86260000	-1.16480000
-20.93980000	8.85700000	-1.17650000
-20.93040000	8.85490000	-1.21470000
-20.93800000	8.85880000	-1.22830000
-20.94850000	8.86390000	-1.24190000
-20.94680000	8.86450000	-1.26880000
-20.92260000	8.85630000	-1.30560000
-20.92130000	8.85650000	-1.31960000
-20.90700000	8.85170000	-1.34260000
-20.91200000	8.85450000	-1.35700000
-20.93300000	8.86680000	-1.42260000
-20.93170000	8.87210000	-1.52700000
-20.91250000	8.86530000	-1.55050000
-20.92730000	8.87540000	-1.61690000
-20.94640000	8.88430000	-1.63210000
-20.93710000	8.88340000	-1.68380000
-20.91650000	8.87550000	-1.69540000
-21.35960000	8.99630000	1.70700000
-21.31970000	8.97860000	1.55790000
-21.26400000	8.95460000	1.37010000
-21.27830000	8.96060000	1.31940000
-21.24070000	8.94480000	1.21150000
-21.26050000	8.95320000	1.19930000
-21.26770000	8.95630000	1.18770000
-21.23590000	8.94290000	1.17390000
-21.21160000	8.93400000	0.92150000
-21.19790000	8.92830000	0.90670000
-21.18100000	8.92140000	0.87910000
-21.14370000	8.90780000	0.68110000
-21.16410000	8.91670000	0.65630000
-21.17480000	8.92140000	0.64240000
-21.14560000	8.90980000	0.58890000
-21.15560000	8.91420000	0.57620000
-21.16430000	8.91810000	0.56260000
-21.14010000	8.90870000	0.51000000
-21.13620000	8.90720000	0.49680000
-21.12930000	8.90630000	0.37960000
-21.12270000	8.90390000	0.36460000
-21.12150000	8.90350000	0.35290000
-21.12420000	8.90520000	0.32720000
-21.10730000	8.89860000	0.30050000
-21.12030000	8.90430000	0.28770000
-21.12310000	8.90580000	0.27530000
-21.11200000	8.90160000	0.24850000
-21.07770000	8.88860000	0.18230000
-21.08530000	8.89210000	0.16970000
-21.07590000	8.88960000	0.10430000
-21.07050000	8.88760000	0.09210000
-21.08390000	8.89360000	0.07990000
-21.06320000	8.88520000	0.06630000
-21.07400000	8.89040000	0.03920000
-21.08910000	8.89710000	0.02690000
-21.06100000	8.88550000	0.01390000
-21.07240000	8.89100000	-0.01220000
-21.05650000	8.88470000	-0.02520000
-21.04560000	8.88040000	-0.03810000
-21.06420000	8.88860000	-0.05030000
-21.05620000	8.88560000	-0.06340000
-21.05590000	8.88650000	-0.10200000
-21.03060000	8.87730000	-0.15510000
-21.04440000	8.88350000	-0.16740000
-21.04060000	8.88310000	-0.20730000
-21.06390000	8.84800000	0.07450000
-21.05780000	8.84570000	0.06170000
-21.07510000	8.85370000	0.03500000
-21.06710000	8.85070000	0.02080000
-21.03960000	8.83940000	0.00980000
-21.05630000	8.84670000	-0.00240000
-21.04370000	8.84280000	-0.05470000
-21.03650000	8.84010000	-0.06680000
-21.04980000	8.84600000	-0.07940000
-21.03810000	8.84150000	-0.09320000
-21.03580000	8.84090000	-0.10750000
-21.05980000	8.85200000	-0.14420000
-21.04940000	8.84810000	-0.15760000
-21.03380000	8.84190000	-0.17060000
-21.03950000	8.84460000	-0.18260000
-21.03520000	8.84320000	-0.19590000
-21.03330000	8.84280000	-0.20920000
-21.03330000	8.84320000	-0.22270000
-21.03870000	8.84630000	-0.24770000
-21.03540000	8.84530000	-0.26150000
-21.01200000	8.83590000	-0.27500000
-21.01110000	8.83670000	-0.31290000
-21.02580000	8.84380000	-0.34080000
-21.00470000	8.83540000	-0.35420000
-21.02080000	8.84300000	-0.38010000
-20.99190000	8.83120000	-0.39250000
-21.00070000	8.83540000	-0.40640000
-20.98640000	8.82990000	-0.42090000
-20.98790000	8.83230000	-0.47240000
-21.00670000	8.84070000	-0.48750000
-20.97000000	8.82660000	-0.52400000
-20.98690000	8.83420000	-0.53670000
-20.99470000	8.83800000	-0.55090000
-20.98190000	8.83310000	-0.56360000
-20.98480000	8.83890000	-0.68270000
-20.97860000	8.83680000	-0.69540000
-20.95800000	8.82860000	-0.70710000
-20.95310000	8.82760000	-0.73470000
-20.96680000	8.83400000	-0.75050000
-20.97460000	8.83940000	-0.80130000
-20.95160000	8.83250000	-0.86610000
-20.93320000	8.82590000	-0.89220000
-20.94370000	8.83090000	-0.90500000
-20.94540000	8.83220000	-0.91870000
-20.95140000	8.83530000	-0.93250000
-20.95280000	8.83760000	-0.97070000
-20.95850000	8.84120000	-0.99800000
-20.95030000	8.83890000	-1.02190000
-20.92810000	8.83010000	-1.03430000
-20.93950000	8.83620000	-1.06210000
-20.93840000	8.83940000	-1.13970000
-20.92130000	8.83280000	-1.15080000
-20.92760000	8.83610000	-1.16360000
-20.91990000	8.83350000	-1.17570000
-20.93250000	8.83950000	-1.19070000
-20.93120000	8.84020000	-1.21510000
-20.93100000	8.84070000	-1.22820000
-20.92140000	8.83730000	-1.24060000
-20.93630000	8.84500000	-1.26850000
-20.91360000	8.83600000	-1.27960000
-20.91410000	8.83760000	-1.30540000
-20.92570000	8.84320000	-1.32020000
-20.93030000	8.84780000	-1.37110000
-20.91630000	8.84260000	-1.38420000
-20.91900000	8.85160000	-1.52640000
-20.90490000	8.84630000	-1.53800000
-20.90240000	8.84600000	-1.55010000
-20.89810000	8.84490000	-1.56360000
-20.90760000	8.84980000	-1.57870000
-20.91260000	8.85400000	-1.61600000
-20.91310000	8.85500000	-1.62990000
-20.90670000	8.85320000	-1.64380000
-20.90450000	8.85360000	-1.66780000
-20.91340000	8.85820000	-1.68220000
-20.90470000	8.85530000	-1.69480000
-20.89730000	8.86250000	-1.86320000
-20.91340000	8.87020000	-1.87850000
-20.95480000	8.91080000	-2.22900000
-21.41680000	9.00950000	2.12180000
-21.31770000	8.96310000	1.70330000
-21.32060000	8.96430000	1.69010000
-21.30690000	8.95770000	1.55660000
-21.28070000	8.94640000	1.45010000
-21.26180000	8.93820000	1.36950000
-21.25180000	8.93400000	1.33030000
-21.26130000	8.93800000	1.31800000
-21.22310000	8.92210000	1.21020000
-21.22320000	8.92210000	1.19690000
-21.20220000	8.91470000	0.92070000
-21.18930000	8.90940000	0.90600000
-21.18330000	8.90710000	0.87890000
-21.17580000	8.90430000	0.83930000
-21.15640000	8.89820000	0.65570000
-21.16990000	8.90400000	0.64180000
-21.13120000	8.88840000	0.58810000
-21.14550000	8.89470000	0.57550000
-21.16050000	8.90120000	0.56210000
-21.13720000	8.89210000	0.50950000
-21.12210000	8.88600000	0.49610000
-21.11320000	8.88460000	0.36410000
-21.10640000	8.88190000	0.35230000
-21.13070000	8.89260000	0.32700000
-21.10140000	8.88080000	0.30000000
-21.10200000	8.88130000	0.28710000
-21.11050000	8.88510000	0.27480000
-21.10590000	8.88380000	0.24800000
-21.07510000	8.87220000	0.18190000
-21.08820000	8.87800000	0.16940000
-21.07470000	8.87320000	0.13060000
-21.07080000	8.87250000	0.09180000
-21.08140000	8.87730000	0.07950000
-21.04800000	8.86350000	0.06590000
-21.07770000	8.87670000	0.03880000
-21.04150000	8.86210000	0.01360000
-21.07090000	8.87520000	-0.01250000
-21.05300000	8.86800000	-0.02550000
-21.04590000	8.86530000	-0.03840000
-21.06680000	8.87440000	-0.05070000
-21.03950000	8.86330000	-0.06370000
